🌐央视频道,#genre#
CCTV1,https://stream1.freetv.fun/cctv1-11.ctv
CCTV1,https://stream1.freetv.fun/cctv-1gao-qing-1.m3u8
CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
CCTV1,http://play.kankanlive.com/live/1661761962676984.m3u8
CCTV1,http://112.123.206.32:808/hls/1/index.m3u8
CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8
CCTV1,http://8.138.7.223/tv/migu3.php?id=cctv1
CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV1,http://113.57.93.165:9900/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://113.57.93.165:9900/tsfile/live/0001_1.m3u8
CCTV1,https://iptv.catvod.com/live.php?id=CCTV-1
CCTV1,http://111.221.137.155:44330/tsfile/live/0001_1.m3u8?key=txiptv
CCTV1,http://218.17.33.178:53290/tsfile/live/1001_1.m3u8?key=txiptv
CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
CCTV1,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/600/index.m3u8?msisdn=202512101002044cf1607333f04e629682ed73b47764d5&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20251210100204&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=218.28.233.106&SecurityKey=20251210100204&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=WX-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=25fb95a66043fea75135f3377b9fc8b7&ddCalcu=72b5v8facbyf9a95ba76763034f35f3e1a57&sv=10004&ct=android
CCTV1,http://a.402089.xyz:4022/rtp/233.50.200.143:5140
CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=5b04cf0d91179ab2d3d71703f0a8bc3d32dd02f7d8fb55ee70e05c216b8a9d1a73d911fbde798459fb66d94934157c996f8306c0dd37917775f2ed73dcc22cf84b25ca500bff5c636ff48d6344
CCTV1,https://smart.pendy.dpdns.org/Smart.php?id=cctv1
CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
CCTV1,http://144.255.32.94:8288/rtp/239.21.1.120:5002
CCTV1,http://144.255.32.94:8288/rtp/239.21.1.1:5002
CCTV1,http://115.171.216.39:4000/rtp/225.1.8.1:8008
CCTV1,http://183.215.134.239:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://223.10.164.178:8459/rtp/239.1.1.7:8007
CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
CCTV1,http://112.132.10.54:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://a.402089.xyz:4022/rtp/233.50.200.247:5140
CCTV1,http://a.402089.xyz:4022/rtp/233.50.200.130:5140
CCTV1,http://a.402089.xyz:4022/rtp/233.50.200.99:5140
CCTV1,https://stream1.freetv.fun/cctv1-49.m3u8
CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,https://iptv.catvod.com/live.php?id=CCTV1
CCTV1,http://218.86.185.130:8188/rtp/238.255.2.91:5999
CCTV1,http://1.195.212.66:8822/rtp/239.16.20.1:10010
CCTV1,http://124.116.183.146:9901/tsfile/live/0001_1.m3u8
CCTV1,http://118.78.196.222:55555/rtp/226.0.2.153:9136
CCTV1,http://171.113.212.67:4022/rtp/239.254.96.96:8550
CCTV1,http://a.402089.xyz:4022/rtp/233.50.201.118:5140
CCTV1,http://a.402089.xyz:4022/rtp/233.50.201.222:5140
CCTV1,http://61.184.46.85:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV1,https://stream1.freetv.fun/cctv1-63.ctv
CCTV1,http://223.105.252.60/PLTV/4/224/3221228581/index.m3u8?servicetype=1
CCTV2,http://114.107.44.88:8188/rtp/238.1.78.235:7752
CCTV2,http://223.198.240.15:4000/rtp/239.253.64.195:5140
CCTV2,http://180.105.201.157:9981/rtp/239.49.8.130:6000
CCTV2,http://36.46.98.142:8025/rtp/239.112.205.78:5140
CCTV2,http://115.171.80.192:1688/rtp/225.1.8.2:8084
CCTV2,http://27.191.200.205:19999/rtp/239.254.200.158:6000
CCTV2,http://114.254.38.135:18888/rtp/239.3.1.60:8084
CCTV2,http://39.77.27.74:4002/rtp/239.253.254.232:8000
CCTV2,http://111.113.89.137:2000/rtp/239.121.4.155:8914
CCTV2,http://223.167.230.129:4022/rtp/239.45.3.208:5140
CCTV2,http://111.162.207.134:8686/rtp/225.1.1.133:5002
CCTV2,http://180.105.201.157:9981/rtp/239.49.8.50:9802
CCTV2,http://116.235.57.22:4022/rtp/239.45.3.208:5140
CCTV2,http://114.100.195.213:4022/rtp/238.1.78.235:7752
CCTV2,http://61.159.135.161:18000/rtp/238.255.2.11:5999
CCTV2,http://106.116.241.8:9999/rtp/239.254.200.158:6000
CCTV2,http://106.120.13.167:4022/rtp/225.1.8.2:8084
CCTV2,http://183.162.105.167:8888/rtp/238.1.78.235:7752
CCTV2,http://61.159.134.76:4022/rtp/238.255.2.11:5999
CCTV2,http://106.118.20.156:8188/rtp/239.254.200.158:6000
CCTV2,https://stream1.freetv.fun/cctv2-71.ctv
CCTV2,https://stream1.freetv.fun/cctv2-53.ctv
CCTV2,https://stream1.freetv.fun/ipv6-cctv2-48.m3u8
CCTV2,https://stream1.freetv.fun/cctv2-44.m3u8
CCTV2,https://stream1.freetv.fun/cctv2-30.m3u8
CCTV2,https://stream1.freetv.fun/cctv2-55.m3u8
CCTV2,https://stream1.freetv.fun/cctv2-51.m3u8
CCTV2,https://stream1.freetv.fun/cctv-2gao-qing-2.m3u8
CCTV2,http://58.57.40.22:9901/tsfile/live/1001_1.m3u8
CCTV2,https://play.kankanlive.com/live/1698234898628961.m3u8
CCTV2,http://112.123.206.32:808/hls/2/index.m3u8
CCTV2,http://183.11.239.36:808/hls/20/index.m3u8
CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV2,http://8.138.7.223/tv/migu3.php?id=cctv2
CCTV2,http://www.cdnstv.com:6398/hls/2/index.m3u8
CCTV2,http://113.15.109.216:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,https://stream1.freetv.fun/tv2-4.m3u8
CCTV2,http://120.238.94.10:9901/tsfile/live/1019_1.m3u8
CCTV2,https://iptv.catvod.com/live.php?id=CCTV-2
CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8
CCTV2,http://218.17.33.178:53290/tsfile/live/1002_1.m3u8?key=txiptv
CCTV2,https://migu.188766.xyz/?migutoken=b82b211c372c6ac4891604dd7c0d7e34&id=CCTV2&type=yy
CCTV2,http://38.75.136.137:98/gslb/dsdqpub/cctv2hd.m3u8?auth=testpub
CCTV2,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv2hd/600/index.m3u8?msisdn=2025121010020590db4eff0b844dffac2b1fe73c89d025&mdspid=&spid=699004&netType=0&sid=5500346945&pid=2028597139&timestamp=20251210100205&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=631780532&ParentNodeID=-99&assertID=5500346945&client_ip=218.28.233.106&SecurityKey=20251210100205&promotionId=&mvid=5101064231&mcid=500020&playurlVersion=WX-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=c26e3b895b7d51a35eca42f9b6e3079a&ddCalcu=ac92v76a0ez33aeb68b995fb274da5c1ea53&sv=10004&ct=android
CCTV2,https://smart.pendy.dpdns.org/Smart.php?id=cctv2
CCTV2,http://183.220.107.138:4022/rtp/239.11.0.108:5140
CCTV2,http://183.215.134.239:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://111.199.0.19:4022/rtp/239.3.1.60:8084
CCTV2,http://144.255.32.94:8288/rtp/239.21.1.151:5002
CCTV2,http://223.10.164.178:8459/rtp/239.1.1.8:8008
CCTV2,http://144.255.32.94:8288/rtp/239.21.1.2:5002
CCTV2,http://a.402089.xyz:4022/rtp/233.50.200.100:5140
CCTV2,http://112.132.10.54:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://153.0.171.163:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,https://iptv.catvod.com/live.php?id=CCTV2
CCTV2,http://171.113.212.67:4022/rtp/239.69.1.102:10250
CCTV2,http://118.78.196.222:55555/rtp/226.0.2.154:9144
CCTV2,http://1.195.212.66:8822/rtp/239.16.20.2:10020
CCTV2,http://218.86.185.130:8188/rtp/238.255.2.11:5999
CCTV2,https://migu.188766.xyz/?migutoken=a0c067cfa7efa590017796513032253a&id=CCTV2&type=yy
CCTV2,http://a.402089.xyz:4022/rtp/233.50.200.25:5140
CCTV2,http://39.164.160.249:9901/tsfile/live/0002_1.m3u8
CCTV2,http://a.402089.xyz:4022/rtp/233.50.201.119:5140
CCTV2,https://www.freetv.top/migu/631780532.m3u8?migutoken=bc1f11ad864868ebb56019151a09f0ade9d629390f012e89ad2c31cb551231423b6a35211bf66f1795cc6720a373c8637c1f0f6cff1e4f7cd112708179659abf6a2f71d1d9a8acc83d311b83ff
CCTV2,https://www.freetv.top/migu/631780532.m3u8?migutoken=9bacb748dc772b1cfcddf6e6373e3319c6d82105f221862932e3b30a6dc4843c93ace2108ab1d598c2d89ef8eb4225888737ce5895be20612ea7753d025151b9a913bd6fc98ff7666da5979f1d
CCTV2,https://www.freetv.top/migu/631780532.m3u8?migutoken=fdb912a07262c854e703c2057c3565990c9965f0abff700bdff272d95998605b0a600255d4748f616cf3d45931378e423f91c6f9f41f1cdac26d8383044629e3a176dcd5931b327500edb5dfd3
CCTV2,https://www.freetv.top/migu/631780532.m3u8?migutoken=6f589f929945331767ef466f5f4cb6ccee0346b95c4bae5bbd6b99321f160d076257570ccc9b882f37a0bd95f05b1a1b9830393bd269f71445b0e5d01684c40a8cf16759a5bbdf9d5dff243250
CCTV2,http://61.184.46.85:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV2,https://www.freetv.top/migu/631780532.m3u8?migutoken=8a73f9dbcc6da55c0bb099a7d335fcdb754c606cf8a5e21cb3b84173052074a311761bfb95b1cf7185e4db2b24a0b5d21a4807e6b6bf8c462395f81b3895c1026a645db32431ff0cf541e1991f
CCTV2,http://61.156.228.12:8154/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://114.107.44.88:8188/rtp/238.1.78.170:7232
CCTV3,http://223.198.240.15:4000/rtp/239.253.64.244:5140
CCTV3,http://180.105.201.157:9981/rtp/239.49.1.3:6000
CCTV3,http://36.46.98.142:8025/rtp/239.112.205.221:5140
CCTV3,http://115.171.80.192:1688/rtp/225.1.8.88:8000
CCTV3,http://27.191.200.205:19999/rtp/239.254.201.152:7205
CCTV3,http://114.254.38.135:18888/rtp/239.3.1.172:8001
CCTV3,http://39.77.27.74:4002/rtp/239.253.254.191:8000
CCTV3,http://111.113.89.137:2000/rtp/239.121.4.151:8890
CCTV3,http://223.167.230.129:4022/rtp/239.45.1.68:5140
CCTV3,http://111.162.207.134:8686/rtp/225.1.1.158:5002
CCTV3,http://116.235.57.22:4022/rtp/239.45.1.68:5140
CCTV3,http://114.100.195.213:4022/rtp/238.1.78.170:7232
CCTV3,http://61.159.135.161:18000/rtp/238.255.2.133:5999
CCTV3,http://106.116.241.8:9999/rtp/239.254.201.152:7205
CCTV3,http://106.120.13.167:4022/rtp/225.1.8.88:8000
CCTV3,http://183.162.105.167:8888/rtp/238.1.78.170:7232
CCTV3,http://61.159.134.76:4022/rtp/238.255.2.133:5999
CCTV3,http://106.118.20.156:8188/rtp/239.254.201.152:7205
CCTV3,https://stream1.freetv.fun/cctv3-15.m3u8
CCTV3,https://stream1.freetv.fun/cctv-3gao-qing-1.m3u8
CCTV3,https://stream1.freetv.fun/cctv3-2.m3u8
CCTV3,https://stream1.freetv.fun/cctv3-21.m3u8
CCTV3,https://stream1.freetv.fun/ipv6-cctv3-58.m3u8
CCTV3,https://stream1.freetv.fun/cctv3-6.m3u8
CCTV3,https://stream1.freetv.fun/cctv3-53.ctv
CCTV3,http://58.57.40.22:9901/tsfile/live/1002_1.m3u8
CCTV3,http://gmxw.7766.org:808/hls/91/index.m3u8
CCTV3,http://183.11.239.36:808/hls/91/index.m3u8
CCTV3,http://120.76.248.139/live/bfgd/4200000062.m3u8
CCTV3,http://112.46.85.60:8009/hls/3/index.m3u8
CCTV3,http://8.138.7.223/tv/migu3.php?id=cctv3
CCTV3,http://www.cdnstv.com:6398/hls/3/index.m3u8
CCTV3,http://113.15.109.216:59901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,https://stream1.freetv.fun/tv3-2.m3u8
CCTV3,https://stream1.freetv.fun/tv3-9.m3u8
CCTV3,http://113.57.93.165:9900/tsfile/live/0003_1.m3u8
CCTV3,https://iptv.catvod.com/live.php?id=CCTV-3
CCTV3,https://migu.188766.xyz/?migutoken=4cf72d312189b8c52aa6ddd2049fe9a0&id=CCTV3&type=yy
CCTV3,http://218.17.33.178:53290/tsfile/live/1003_1.m3u8?key=txiptv
CCTV3,https://migu.188766.xyz/?migutoken=f61e08bd5484632682efc5b023b37ced&id=CCTV3&type=yy
CCTV3,http://124.116.183.146:9901/tsfile/live/0003_1.m3u8
CCTV3,http://112.132.10.54:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv3hd/1000/index.m3u8?msisdn=20251210100206a33d75d599904f76a3cd40f3de9f2dd8&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20251210100206&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=218.28.233.106&SecurityKey=20251210100206&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=WX-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=20c1be8cebdbaa5d4f26bffba36976b9&ddCalcu=92b0v6ca71a9ba6e38acbefbfdbb6a2af54d&sv=10004&ct=android
CCTV3,https://smart.pendy.dpdns.org/Smart.php?id=cctv3
CCTV3,http://144.255.32.94:8288/rtp/239.21.1.3:5002
CCTV3,http://223.10.164.178:8459/rtp/239.1.1.9:8009
CCTV3,http://183.220.107.138:4022/rtp/239.11.0.101:5140
CCTV3,http://183.215.134.239:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://144.255.32.94:8288/rtp/239.21.2.45:5002
CCTV3,http://115.171.216.39:4000/rtp/225.1.8.88:8000
CCTV3,http://a.402089.xyz:4022/rtp/233.50.200.107:5140
CCTV3,http://sh.lnott.top:880/dx03.m3u8
CCTV3,http://60.13.52.236:65500/newlive/live/hls/3/live.m3u8
CCTV3,http://a.402089.xyz:4022/rtp/233.50.201.196:5140
CCTV3,http://153.0.171.163:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://1.24.39.180:9003/hls/3/index.m3u8
CCTV3,http://171.113.212.67:4022/rtp/239.69.1.122:10370
CCTV3,http://1.195.212.66:8822/rtp/239.16.20.3:10030
CCTV3,http://118.78.196.222:55555/rtp/226.0.2.208:9576
CCTV3,http://218.86.185.130:8188/rtp/238.255.2.133:5999
CCTV3,https://www.freetv.top/migu/624878271.m3u8?migutoken=35ee1318e92e1d47aa4e9ad2f98c1ca771a9ca57db36d1e18c3a4fabedd68b40ee0c4c4724347e54708380241e58d714dde21dcbd0f2eff4373c9d9f7f1508646f22febd08f5c3a8c755f6ef1e
CCTV3,https://www.freetv.top/migu/624878271.m3u8?migutoken=583eb8c5c48e5b14a4f782b43058efc16d128e0d4fa47e5b0814dfe842c8a8951d803a45a71656bc7fff6ba305cfbcd3d55909a119e8d9c1456b3842378e809ded8d3aa6cd633c2eadcab87259
CCTV3,https://www.freetv.top/migu/624878271.m3u8?migutoken=2d13be95db5e58e97f6fa8da49abb89867168be140fac8df0accbbab11e6fc7f6e78cdef9168ed3f65951dadc9feafdc5ede7bbcc43c0d4c7f9510c146a2309333483f883a0be4b76da20ed280
CCTV3,https://www.freetv.top/migu/624878271.m3u8?migutoken=ca824f02f6213b64bc94ece82f051a14d6b4b3a0a87493655d302b6c76e29668b57118071931e320faddacacabcb320684e805e3e5b3fdd4465a65f9bc6eac1ff4f24f1c0cde6a2a5cd9a8553a
CCTV3,https://www.freetv.top/migu/624878271.m3u8?migutoken=26f112920b7d750d5c237dcfeea880c9e4f73d9f9c90ed6628cd1e3b0e4c1424eb700fa97ef3b1a8d3676d047db35285709219d8e971f98e2b095ef2d7c3c343a9df476c13a0daee16c74e7478
CCTV3,https://www.freetv.top/migu/624878271.m3u8?migutoken=e8d38daa280e2049e79abdee2d8546a2afea5b9e9c1a4713b05154116ba5f1133b046c7d4d52fcc0fda414c2208c7aa3a4cf2572926916023730b040718b8a6022093ebfc572f0ea281f1bb0b4
CCTV4,http://114.107.44.88:8188/rtp/238.1.78.236:7760
CCTV4,http://223.198.240.15:4000/rtp/239.253.64.196:5140
CCTV4,http://180.105.201.157:9981/rtp/239.49.8.131:6000
CCTV4,http://36.46.98.142:8025/rtp/239.112.205.202:5140
CCTV4,http://115.171.80.192:1688/rtp/225.1.8.4:8092
CCTV4,http://27.191.200.205:19999/rtp/239.254.200.190:6307
CCTV4,http://114.254.38.135:18888/rtp/239.3.1.105:8092
CCTV4,http://39.77.27.74:4002/rtp/239.253.254.111:8000
CCTV4,http://111.113.89.137:2000/rtp/239.121.4.134:8786
CCTV4,http://223.167.230.129:4022/rtp/239.45.0.2:5140
CCTV4,http://111.162.207.134:8686/rtp/225.1.1.150:5002
CCTV4,http://116.235.57.22:4022/rtp/239.45.0.2:5140
CCTV4,http://114.100.195.213:4022/rtp/238.1.78.236:7760
CCTV4,http://61.159.135.161:18000/rtp/238.255.2.92:5999
CCTV4,http://106.116.241.8:9999/rtp/239.254.200.190:6307
CCTV4,http://106.120.13.167:4022/rtp/225.1.8.4:8092
CCTV4,http://183.162.105.167:8888/rtp/238.1.78.236:7760
CCTV4,http://61.159.134.76:4022/rtp/238.255.2.92:5999
CCTV4,http://106.118.20.156:8188/rtp/239.254.200.190:6307
CCTV4,http://106.59.3.73:55555/rtp/239.200.201.180:4220
CCTV4,http://27.191.200.205:19999/rtp/239.254.201.205:4220
CCTV4,http://114.254.38.135:18888/rtp/239.3.1.213:4220
CCTV4,http://39.77.27.74:4002/rtp/239.253.254.186:8000
CCTV4,http://111.113.89.137:2000/rtp/239.121.4.123:8000
CCTV4,http://61.159.135.161:18000/rtp/238.255.2.213:5999
CCTV4,http://106.116.241.8:9999/rtp/239.254.201.205:4220
CCTV4,http://61.159.134.76:4022/rtp/238.255.2.213:5999
CCTV4,http://106.118.20.156:8188/rtp/239.254.201.205:4220
CCTV4,http://106.59.3.73:55555/rtp/239.200.201.181:4220
CCTV4,http://27.191.200.205:19999/rtp/239.254.201.206:4220
CCTV4,http://114.254.38.135:18888/rtp/239.3.1.214:4220
CCTV4,http://39.77.27.74:4002/rtp/239.253.254.187:8000
CCTV4,http://111.113.89.137:2000/rtp/239.121.4.124:8002
CCTV4,http://61.159.135.161:18000/rtp/238.255.2.214:5999
CCTV4,http://106.116.241.8:9999/rtp/239.254.201.206:4220
CCTV4,http://61.159.134.76:4022/rtp/238.255.2.214:5999
CCTV4,http://106.118.20.156:8188/rtp/239.254.201.206:4220
CCTV4,https://stream1.freetv.fun/cctv4-19.ctv
CCTV4,https://stream1.freetv.fun/cctv4-79.m3u8
CCTV4,https://stream1.freetv.fun/cctv4-28.m3u8
CCTV4,https://stream1.freetv.fun/ipv6-cctv4-62.m3u8
CCTV4,https://stream1.freetv.fun/cctv-4gao-qing-4.m3u8
CCTV4,http://58.57.40.22:9901/tsfile/live/1003_1.m3u8
CCTV4,https://play.kankanlive.com/live/1698234936258960.m3u8
CCTV4,http://183.11.239.36:808/hls/22/index.m3u8
CCTV4,http://183.11.239.36:808/hls/77/index.m3u8
CCTV4,http://183.11.239.36:808/hls/67/index.m3u8
CCTV4,http://8.138.7.223/tv/migu3.php?id=cctv4
CCTV4,http://8.138.7.223/tv/migu3.php?id=cctv4a
CCTV4,http://8.138.7.223/tv/migu3.php?id=cctv4o
CCTV4,http://www.cdnstv.com:6398/hls/4/index.m3u8
CCTV4,http://113.15.109.216:59901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://120.76.248.139/live/bfgd/4200000063.m3u8
CCTV4,http://120.238.94.10:9901/tsfile/live/1021_1.m3u8
CCTV4,http://113.57.93.165:9900/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://113.57.93.165:9900/tsfile/live/0004_1.m3u8
CCTV4,https://iptv.catvod.com/live.php?id=CCTV-4
CCTV4,http://1.24.39.180:9003/hls/4/index.m3u8
CCTV4,https://migu.188766.xyz/?migutoken=dab486dc6b917e443ac3740d3d4587d1&id=CCTV4&type=yy
CCTV4,http://38.75.136.137:98/gslb/dsdqpub/cctv4hd.m3u8?auth=testpub
CCTV4,http://124.116.183.146:9901/tsfile/live/0004_1.m3u8
CCTV4,http://218.17.33.178:53290/tsfile/live/1004_1.m3u8?key=txiptv
CCTV4,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv4hd/600/index.m3u8?msisdn=202512101002079f19bc0c052d4e3099526abd2610a8af&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20251210100207&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=218.28.233.106&SecurityKey=20251210100207&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=WX-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=3b22530389ce7b681bdb7596f0557d1c&ddCalcu=c31bvd2a72y55a5300f368995c7eb7dbb618&sv=10004&ct=android
CCTV4,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/50/index.m3u8?msisdn=20251210100223416d2dab8fc746da9466b630e40d7dfc&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20251210100223&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=218.28.233.106&SecurityKey=20251210100223&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=8fefa70afa52635007fe6a5338536b9b&ddCalcu=b89fvbea6fy3aa57803a3f5aa562e6f37500&sv=10004&ct=android
CCTV4,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4meihd/50/index.m3u8?msisdn=202512101002259666581f627147fc9a9c6b80a279bbaf&mdspid=&spid=699004&netType=0&sid=2200179344&pid=2028597139&timestamp=20251210100225&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=608807416&ParentNodeID=-99&assertID=2200179344&client_ip=218.28.233.106&SecurityKey=20251210100225&promotionId=&mvid=2200179344&mcid=500020&playurlVersion=WX-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=23272cffc317d6657c848397969146fe&ddCalcu=e2f3v62a47y12a9c6f9f7c9331874d86c675&sv=10004&ct=android
CCTV4,https://www.freetv.top/migu/631780421.m3u8?migutoken=fefc6a44400a0dd448699ae0ce3d6e2c5a0f49b8d48adb36e747c4fbab039337eb3244f9951acbddaf26b7bf51597a7d1b43c8845e67fd5914ece875dcad325bb388200bc0f12fdff727d03e2d
CCTV4,https://smart.pendy.dpdns.org/Smart.php?id=cctv4
CCTV4,http://223.10.164.178:8459/rtp/239.1.1.10:8010
CCTV4,http://144.255.32.94:8288/rtp/239.21.1.4:5002
CCTV4,http://144.255.32.94:8288/rtp/239.21.1.154:5002
CCTV4,http://183.220.107.138:4022/rtp/239.11.0.109:5140
CCTV4,http://sh.lnott.top:880/dx04.m3u8
CCTV4,https://stream1.freetv.fun/cctv4-65.m3u8
CCTV4,http://a.402089.xyz:4022/rtp/233.50.200.101:5140
