更新时间,#genre#
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=5b04cf0d91179ab2d3d71703f0a8bc3d32dd02f7d8fb55ee70e05c216b8a9d1a73d911fbde798459fb66d94934157c996f8306c0dd37917775f2ed73dcc22cf84b25ca500bff5c636ff48d6344
CCTV1,http://play.kankanlive.com/live/1661761962676984.m3u8
CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
CCTV1,https://stream1.freetv.fun/cctv1-49.m3u8
CCTV1,http://113.57.93.165:9900/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://106.59.3.73:55555/rtp/239.200.200.117:8712
CCTV1,http://124.116.183.146:9901/tsfile/live/0001_1.m3u8
CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV1,http://223.10.164.178:8459/rtp/239.1.1.7:8007
CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,https://smart.pendy.dpdns.org/Smart.php?id=cctv1
CCTV2,http://114.254.38.135:18888/rtp/239.3.1.60:8084
CCTV2,http://39.77.27.74:4002/rtp/239.253.254.232:8000
CCTV2,http://1.195.212.66:8822/rtp/239.16.20.2:10020
CCTV2,http://223.167.230.129:4022/rtp/239.45.3.208:5140
CCTV2,http://118.78.196.222:55555/rtp/226.0.2.154:9144
CCTV2,http://223.198.240.15:4000/rtp/239.253.64.195:5140
CCTV2,http://218.86.185.130:8188/rtp/238.255.2.11:5999
CCTV2,http://27.191.200.205:19999/rtp/239.254.200.158:6000
CCTV2,http://171.113.212.67:4022/rtp/239.69.1.102:10250
CCTV2,http://114.107.44.88:8188/rtp/238.1.78.235:7752
CCTV2,http://180.105.201.157:9981/rtp/239.49.8.130:6000
CCTV2,http://111.162.207.134:8686/rtp/225.1.1.133:5002
CCTV2,http://111.113.89.137:2000/rtp/239.121.4.155:8914
CCTV2,http://115.171.80.192:1688/rtp/225.1.8.2:8084
CCTV2,http://116.235.57.22:4022/rtp/239.45.3.208:5140
CCTV2,http://114.100.195.213:4022/rtp/238.1.78.235:7752
CCTV2,http://106.116.241.8:9999/rtp/239.254.200.158:6000
CCTV2,http://106.120.13.167:4022/rtp/225.1.8.2:8084
CCTV2,http://61.159.135.161:18000/rtp/238.255.2.11:5999
CCTV1,http://8.138.7.223/tv/migu3.php?id=cctv1
CCTV2,http://61.159.134.76:4022/rtp/238.255.2.11:5999
CCTV2,http://36.46.98.142:8025/rtp/239.112.205.78:5140
CCTV2,http://58.57.40.22:9901/tsfile/live/1001_1.m3u8
CCTV2,http://183.11.239.36:808/hls/20/index.m3u8
CCTV2,http://112.123.206.32:808/hls/2/index.m3u8
CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
CCTV2,http://180.105.201.157:9981/rtp/239.49.8.50:9802
CCTV2,https://iptv.catvod.com/live.php?id=CCTV-2
CCTV2,http://106.118.20.156:8188/rtp/239.254.200.158:6000
CCTV2,https://play.kankanlive.com/live/1698234898628961.m3u8
CCTV2,https://migu.188766.xyz/?migutoken=a0c067cfa7efa590017796513032253a&id=CCTV2&type=yy
CCTV2,http://183.162.105.167:8888/rtp/238.1.78.235:7752
CCTV2,http://www.cdnstv.com:6398/hls/2/index.m3u8
CCTV2,https://iptv.catvod.com/live.php?id=CCTV2
CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV2,http://112.132.10.54:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/600/index.m3u8?msisdn=20251209200204afcdc8a6d44d4453b732563861462a60&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20251209200204&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=218.28.233.106&SecurityKey=20251209200204&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=WX-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=8cf20946b626ffd25b5e1ace75c5ad2d&ddCalcu=d82cvdfaa2y50ac95476ebc6a216ef5fbd52&sv=10004&ct=android
CCTV2,http://183.220.107.138:4022/rtp/239.11.0.108:5140
CCTV2,http://113.15.109.216:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv2hd/600/index.m3u8?msisdn=202512092002058f3fff1233d74970ba7c19ad3df5f489&mdspid=&spid=699004&netType=0&sid=5500346945&pid=2028597139&timestamp=20251209200205&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=631780532&ParentNodeID=-99&assertID=5500346945&client_ip=218.28.233.106&SecurityKey=20251209200205&promotionId=&mvid=5101064231&mcid=500020&playurlVersion=WX-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=82b7dcecac9bc85bf25ab0cc6e2da6d7&ddCalcu=78d2v6baa7zdda2cee6ccacc09bbac5825fb&sv=10004&ct=android
CCTV2,http://183.215.134.239:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://111.199.0.19:4022/rtp/239.3.1.60:8084
CCTV2,http://144.255.32.94:8288/rtp/239.21.1.151:5002
CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8
CCTV2,http://144.255.32.94:8288/rtp/239.21.1.2:5002
CCTV2,https://smart.pendy.dpdns.org/Smart.php?id=cctv2
CCTV2,http://223.10.164.178:8459/rtp/239.1.1.8:8008
CCTV2,https://stream1.freetv.fun/cctv2-51.m3u8
CCTV3,http://114.254.38.135:18888/rtp/239.3.1.172:8001
CCTV3,http://39.77.27.74:4002/rtp/239.253.254.191:8000
CCTV3,http://223.167.230.129:4022/rtp/239.45.1.68:5140
CCTV3,http://114.107.44.88:8188/rtp/238.1.78.170:7232
CCTV3,http://1.195.212.66:8822/rtp/239.16.20.3:10030
CCTV3,http://118.78.196.222:55555/rtp/226.0.2.208:9576
CCTV3,http://111.113.89.137:2000/rtp/239.121.4.151:8890
CCTV3,http://223.198.240.15:4000/rtp/239.253.64.244:5140
CCTV3,http://218.86.185.130:8188/rtp/238.255.2.133:5999
CCTV2,http://153.0.171.163:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://27.191.200.205:19999/rtp/239.254.201.152:7205
CCTV3,http://171.113.212.67:4022/rtp/239.69.1.122:10370
CCTV3,http://111.162.207.134:8686/rtp/225.1.1.158:5002
CCTV3,http://115.171.80.192:1688/rtp/225.1.8.88:8000
CCTV3,http://116.235.57.22:4022/rtp/239.45.1.68:5140
CCTV3,http://114.100.195.213:4022/rtp/238.1.78.170:7232
CCTV3,http://183.162.105.167:8888/rtp/238.1.78.170:7232
CCTV3,http://106.116.241.8:9999/rtp/239.254.201.152:7205
CCTV3,http://106.120.13.167:4022/rtp/225.1.8.88:8000
CCTV3,http://61.159.135.161:18000/rtp/238.255.2.133:5999
CCTV3,http://106.118.20.156:8188/rtp/239.254.201.152:7205
CCTV3,http://61.159.134.76:4022/rtp/238.255.2.133:5999
CCTV3,https://iptv.catvod.com/live.php?id=CCTV-3
CCTV3,http://58.57.40.22:9901/tsfile/live/1002_1.m3u8
CCTV2,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
CCTV3,http://183.11.239.36:808/hls/91/index.m3u8
CCTV3,http://113.15.109.216:59901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://113.57.93.165:9900/tsfile/live/0003_1.m3u8
CCTV2,http://120.238.94.10:9901/tsfile/live/1019_1.m3u8
CCTV3,http://1.24.39.180:9003/hls/3/index.m3u8
CCTV3,http://218.17.33.178:53290/tsfile/live/1003_1.m3u8?key=txiptv
CCTV3,http://112.132.10.54:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://8.138.7.223/tv/migu3.php?id=cctv2
CCTV3,http://144.255.32.94:8288/rtp/239.21.1.3:5002
CCTV3,http://sh.lnott.top:880/dx03.m3u8
CCTV3,http://183.215.134.239:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://36.46.98.142:8025/rtp/239.112.205.221:5140
CCTV3,http://183.220.107.138:4022/rtp/239.11.0.101:5140
CCTV3,http://124.116.183.146:9901/tsfile/live/0003_1.m3u8
CCTV3,http://144.255.32.94:8288/rtp/239.21.2.45:5002
CCTV3,http://115.171.216.39:4000/rtp/225.1.8.88:8000
CCTV3,http://60.13.52.236:65500/newlive/live/hls/3/live.m3u8
CCTV3,http://www.cdnstv.com:6398/hls/3/index.m3u8
CCTV3,https://smart.pendy.dpdns.org/Smart.php?id=cctv3
CCTV4,http://114.254.38.135:18888/rtp/239.3.1.105:8092
CCTV4,http://39.77.27.74:4002/rtp/239.253.254.111:8000
CCTV3,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv3hd/1000/index.m3u8?msisdn=20251209200206ff874194a7df42ea80ead9a744abc6dc&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20251209200206&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=218.28.233.106&SecurityKey=20251209200206&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=WX-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=5ab687551e3e0a421af4ddeb8a122abf&ddCalcu=f5bavaba26a28a17a585b1eed3de40faa412&sv=10004&ct=android
CCTV3,http://120.76.248.139/live/bfgd/4200000062.m3u8
CCTV4,http://223.167.230.129:4022/rtp/239.45.0.2:5140
CCTV4,http://1.195.212.66:8822/rtp/239.16.20.4:10040
CCTV4,http://118.78.196.222:55555/rtp/226.0.2.156:9160
CCTV4,http://223.198.240.15:4000/rtp/239.253.64.196:5140
CCTV4,http://218.86.185.130:8188/rtp/238.255.2.92:5999
CCTV4,http://111.113.89.137:2000/rtp/239.121.4.134:8786
CCTV4,http://27.191.200.205:19999/rtp/239.254.200.190:6307
CCTV4,http://171.113.212.67:4022/rtp/239.69.1.138:10466
CCTV4,http://180.105.201.157:9981/rtp/239.49.8.131:6000
CCTV4,http://111.162.207.134:8686/rtp/225.1.1.150:5002
CCTV4,http://115.171.80.192:1688/rtp/225.1.8.4:8092
CCTV3,http://180.105.201.157:9981/rtp/239.49.1.3:6000
CCTV4,http://116.235.57.22:4022/rtp/239.45.0.2:5140
CCTV4,http://106.116.241.8:9999/rtp/239.254.200.190:6307
CCTV4,http://61.159.135.161:18000/rtp/238.255.2.92:5999
CCTV4,http://106.120.13.167:4022/rtp/225.1.8.4:8092
CCTV4,http://183.162.105.167:8888/rtp/238.1.78.236:7760
CCTV4,http://114.254.38.135:18888/rtp/239.3.1.213:4220
CCTV4,http://106.118.20.156:8188/rtp/239.254.200.190:6307
CCTV3,http://223.10.164.178:8459/rtp/239.1.1.9:8009
CCTV4,http://39.77.27.74:4002/rtp/239.253.254.186:8000
CCTV4,http://27.191.200.205:19999/rtp/239.254.201.205:4220
CCTV4,http://218.86.185.130:8188/rtp/238.255.2.213:5999
CCTV4,http://111.113.89.137:2000/rtp/239.121.4.123:8000
CCTV4,http://106.59.3.73:55555/rtp/239.200.201.180:4220
CCTV4,http://114.107.44.88:8188/rtp/238.1.78.236:7760
CCTV4,http://114.254.38.135:18888/rtp/239.3.1.214:4220
CCTV4,http://39.77.27.74:4002/rtp/239.253.254.187:8000
CCTV4,http://114.100.195.213:4022/rtp/238.1.78.236:7760
CCTV4,http://171.113.212.67:4022/rtp/239.69.1.231:11028
CCTV4,http://171.113.212.67:4022/rtp/239.69.1.232:11034
CCTV4,http://218.86.185.130:8188/rtp/238.255.2.214:5999
CCTV3,http://gmxw.7766.org:808/hls/91/index.m3u8
CCTV4,http://36.46.98.142:8025/rtp/239.112.205.202:5140
CCTV4,http://106.116.241.8:9999/rtp/239.254.201.206:4220
CCTV4,http://61.159.134.76:4022/rtp/238.255.2.92:5999
CCTV4,http://61.159.135.161:18000/rtp/238.255.2.214:5999
CCTV4,http://106.118.20.156:8188/rtp/239.254.201.206:4220
CCTV4,http://58.57.40.22:9901/tsfile/live/1003_1.m3u8
CCTV4,http://106.116.241.8:9999/rtp/239.254.201.205:4220
CCTV2,https://migu.188766.xyz/?migutoken=4ea885b170ebcff123747da123c65659&id=CCTV2&type=yy
CCTV4,http://113.15.109.216:59901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,https://migu.188766.xyz/?migutoken=b82b211c372c6ac4891604dd7c0d7e34&id=CCTV2&type=yy
CCTV4,https://iptv.catvod.com/live.php?id=CCTV-4
CCTV3,http://153.0.171.163:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://113.57.93.165:9900/tsfile/live/0004_1.m3u8
CCTV4,http://61.159.135.161:18000/rtp/238.255.2.213:5999
CCTV4,https://play.kankanlive.com/live/1698234936258960.m3u8
CCTV4,http://106.118.20.156:8188/rtp/239.254.201.205:4220
CCTV4,https://migu.188766.xyz/?migutoken=79ea7698101938ce5753bf8bfaab8329&id=CCTV4%E6%AC%A7%E6%B4%B2&type=yy
CCTV4,https://migu.188766.xyz/?migutoken=96acb8d444220563558287eb771f9bee&id=CCTV4%E7%BE%8E%E6%B4%B2&type=yy
CCTV3,https://migu.188766.xyz/?migutoken=4cf72d312189b8c52aa6ddd2049fe9a0&id=CCTV3&type=yy
CCTV3,http://8.138.7.223/tv/migu3.php?id=cctv3
CCTV3,https://migu.188766.xyz/?migutoken=10e4036bc06a67d6ba525d4fa6be385f&id=CCTV3&type=yy
CCTV4,http://106.59.3.73:55555/rtp/239.200.201.181:4220
CCTV4,http://111.113.89.137:2000/rtp/239.121.4.124:8002
CCTV4,https://migu.188766.xyz/?migutoken=a2f3aec6719d473813c8472fa1f8ba84&id=CCTV4%E7%BE%8E%E6%B4%B2&type=yy
CCTV4,https://migu.188766.xyz/?migutoken=f2fa66dda1580b8f1cb9a56e427850ea&id=CCTV4%E6%AC%A7%E6%B4%B2&type=yy
CCTV4,http://38.75.136.137:98/gslb/dsdqpub/cctv4hd.m3u8?auth=testpub
CCTV4,https://migu.188766.xyz/?migutoken=398f530860599d29a239b938704d6a7d&id=CCTV4%E7%BE%8E%E6%B4%B2&type=yy
CCTV4,http://www.cdnstv.com:6398/hls/4/index.m3u8
CCTV4,https://migu.188766.xyz/?migutoken=4c402087adca201c17bad99b0d84c79c&id=CCTV4%E6%AC%A7%E6%B4%B2&type=yy
CCTV4,http://111.221.137.155:44330/tsfile/live/0004_1.m3u8?key=txiptv
CCTV4,http://120.238.94.10:9901/tsfile/live/1021_1.m3u8
CCTV4,http://120.76.248.139/live/bfgd/4200000063.m3u8
CCTV4,http://1.24.39.180:9003/hls/4/index.m3u8
CCTV4,http://218.17.33.178:53290/tsfile/live/1004_1.m3u8?key=txiptv
CCTV4,http://sh.lnott.top:880/dx04.m3u8
CCTV4,http://183.220.107.138:4022/rtp/239.11.0.109:5140
CCTV4,http://223.10.164.178:8459/rtp/239.1.1.10:8010
CCTV4,http://144.255.32.94:8288/rtp/239.21.1.4:5002
CCTV4,https://stream1.freetv.fun/cctv4-65.m3u8
CCTV4,http://27.191.200.205:19999/rtp/239.254.201.206:4220
CCTV4,http://183.11.239.36:808/hls/77/index.m3u8
CCTV4,https://stream1.freetv.fun/964a51445ff33a4d13e786b28b01992fa55022cfc28c81c5f24497d1131a5d18.m3u8
CCTV4,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv4hd/600/index.m3u8?msisdn=2025120920020703aac456eb3a4e61bab7a367c239c14e&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20251209200207&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=218.28.233.106&SecurityKey=20251209200207&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=WX-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=4bb642583b2a6598652fddf568ce651d&ddCalcu=d41bv5ba66ye4ac2856853fbd2daf6255968&sv=10004&ct=android
CCTV4,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4meihd/50/index.m3u8?msisdn=20251209200227ce13fc1434364193952ca720897e7b9a&mdspid=&spid=699004&netType=0&sid=2200179344&pid=2028597139&timestamp=20251209200227&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=608807416&ParentNodeID=-99&assertID=2200179344&client_ip=218.28.233.106&SecurityKey=20251209200227&promotionId=&mvid=2200179344&mcid=500020&playurlVersion=WX-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=b9c7b60f62ac0444c0435376d9e0412e&ddCalcu=eb29v1ca47y0bae690df66723a5c304404c4&sv=10004&ct=android
CCTV4,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/50/index.m3u8?msisdn=20251209200226b80e279a3b414267aa8bf6d54a9ca293&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20251209200226&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=218.28.233.106&SecurityKey=20251209200226&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=5f8b7e5cc5bac4c89f6d5a02db61de3f&ddCalcu=f53fve8adby17a6eb5dc2c05ab5adc64fc98&sv=10004&ct=android
CCTV4,https://smart.pendy.dpdns.org/Smart.php?id=cctv4
CCTV4,http://112.132.10.54:9901/tsfile/live/0004_2.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,https://stream1.freetv.fun/cctv4-79.m3u8
CCTV4,https://www.freetv.top/migu/631780421.m3u8?migutoken=fefc6a44400a0dd448699ae0ce3d6e2c5a0f49b8d48adb36e747c4fbab039337eb3244f9951acbddaf26b7bf51597a7d1b43c8845e67fd5914ece875dcad325bb388200bc0f12fdff727d03e2d
CCTV5,http://39.77.27.74:4002/rtp/239.253.254.192:8000
CCTV4,http://61.159.134.76:4022/rtp/238.255.2.214:5999
CCTV5,http://114.254.38.135:18888/rtp/239.3.1.173:8001
CCTV5,http://1.195.212.66:8822/rtp/239.16.20.53:10530
CCTV5,http://114.107.44.88:8188/rtp/238.1.78.171:7240
CCTV5,http://223.167.230.129:4022/rtp/239.45.1.69:5140
CCTV5,http://118.78.196.222:55555/rtp/226.0.2.209:9584
CCTV4,http://113.57.93.165:9900/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://111.113.89.137:2000/rtp/239.121.4.152:8896
CCTV5,http://223.198.240.15:4000/rtp/239.253.64.245:5140
CCTV5,http://218.86.185.130:8188/rtp/238.255.2.134:5999
CCTV5,http://27.191.200.205:19999/rtp/239.254.201.153:7206
CCTV5,http://171.113.212.67:4022/rtp/239.69.1.123:10376
CCTV4,http://144.255.32.94:8288/rtp/239.21.1.154:5002
CCTV4,http://8.138.7.223/tv/migu3.php?id=cctv4a
CCTV5,http://36.46.98.142:8025/rtp/239.112.205.222:5140
CCTV5,http://116.235.57.22:4022/rtp/239.45.1.69:5140
CCTV5,http://111.162.207.134:8686/rtp/225.1.1.160:5002
CCTV5,http://180.105.201.157:9981/rtp/239.49.1.5:6000
CCTV5,http://106.116.241.8:9999/rtp/239.254.201.153:7206
CCTV5,http://61.159.135.161:18000/rtp/238.255.2.134:5999
CCTV4,http://8.138.7.223/tv/migu3.php?id=cctv4o
CCTV5,http://106.118.20.156:8188/rtp/239.254.201.153:7206
CCTV5,http://61.159.134.76:4022/rtp/238.255.2.134:5999
CCTV5,http://58.57.40.22:9901/tsfile/live/1004_1.m3u8
CCTV5,https://iptv.catvod.com/live.php?id=CCTV-5
CCTV5,http://183.11.239.36:808/hls/93/index.m3u8
CCTV5,https://iptv.catvod.com/live.php?id=CCTV5plus
CCTV4,https://migu.188766.xyz/?migutoken=de896fed586a70ec4cefae279cb13faf&id=CCTV4&type=yy
CCTV5,http://gmxw.7766.org:808/hls/93/index.m3u8
CCTV5,http://113.15.109.216:59901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://8.138.7.223/tv/migu3.php?id=cctv4
CCTV5,http://111.221.137.155:44330/tsfile/live/0005_1.m3u8?key=txiptv
CCTV5,http://115.171.80.192:1688/rtp/225.1.8.89:8000
CCTV5,http://112.132.10.54:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://1.24.39.180:9003/hls/5/index.m3u8
CCTV5,http://www.cdnstv.com:6398/hls/5/index.m3u8
CCTV5,http://183.220.107.138:4022/rtp/239.11.0.66:5140
CCTV5,https://iptv.catvod.com/live.php?id=CCTV-5%20%E4%BD%93%E8%82%B2
CCTV4,http://61.159.134.76:4022/rtp/238.255.2.213:5999
CCTV5,http://183.220.107.138:4022/rtp/239.10.0.200:5140
CCTV5,http://114.100.195.213:4022/rtp/238.1.78.171:7240
CCTV4,http://183.11.239.36:808/hls/67/index.m3u8
CCTV5,http://183.220.107.138:4022/rtp/239.11.0.236:5140
CCTV5,http://183.162.105.167:8888/rtp/238.1.78.171:7240
CCTV5,http://106.120.13.167:4022/rtp/225.1.8.89:8000
CCTV5,http://183.220.107.138:4022/rtp/239.11.0.100:5140
CCTV5,http://120.76.248.139/live/bfgd/4200000064.m3u8
CCTV5,http://120.238.94.10:9901/tsfile/live/1022_1.m3u8
CCTV4,http://153.0.171.163:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://144.255.32.94:8288/rtp/239.21.2.46:5002
CCTV5,http://112.27.235.94:8000/hls/5/index.m3u8
CCTV5,http://144.255.32.94:8288/rtp/239.21.1.5:5002
CCTV5,http://60.13.52.236:65500/newlive/live/hls/5/live.m3u8
CCTV4,http://124.116.183.146:9901/tsfile/live/0004_1.m3u8
CCTV5,http://112.27.235.94:8000/hls/6/index.m3u8
CCTV5,http://113.57.93.165:9900/tsfile/live/0005_1.m3u8
CCTV5,http://144.255.32.94:8288/rtp/239.21.1.190:5002
CCTV5,http://144.255.32.94:8288/rtp/239.21.1.142:5002
CCTV5,http://183.220.107.138:4022/rtp/239.11.0.241:5140
CCTV5,http://144.255.32.94:8288/rtp/239.21.2.44:5002
CCTV5,http://sh.lnott.top:880/dx05.m3u8
CCTV6,http://39.77.27.74:4002/rtp/239.253.254.193:8000
CCTV6,http://114.254.38.135:18888/rtp/239.3.1.174:8001
CCTV4,http://144.255.32.94:8288/rtp/239.21.2.28:5002
CCTV5,https://www.freetv.top/migu/641886683.m3u8?migutoken=3e5c01f93922de8d1c940fe15bb47349b27e8f7a2e624dde1a83dff3b2a80f58b7624151a3a4d00488edee34f202818557340903382fae02bb754084eb942bd50e59061df36fab62fb5b908903
CCTV6,http://114.107.44.88:8188/rtp/238.1.78.172:7248
CCTV6,http://223.167.230.129:4022/rtp/239.45.1.70:5140
CCTV6,http://118.78.196.222:55555/rtp/226.0.2.210:9592
CCTV6,http://218.86.185.130:8188/rtp/238.255.2.135:5999
