# 更新标记: 2025-11-20 21:56:58
🌐央视频道,#genre#
CCTV10,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=2025111504002853aad7b1a20d406190744312f0307598&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20251115040028&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=106.13.250.88&SecurityKey=20251115040028&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f7b2d915de8be9bda29e2109a8f6d06e&ddCalcu=ef67e0b1d246d0f981a59d0e182bee992bad
CCTV11,http://gslbmgsplive.miguvideo.com/migu/kailu/cctv11hd/51/20200103/index.m3u8?msisdn=202511150400281cb666610fb546a68d185d9e1c5ca274&mdspid=&spid=699004&netType=0&sid=5500988610&pid=2028597139&timestamp=20251115040028&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=106.13.250.88&SecurityKey=20251115040028&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c47df19c6c4389a135bb316334212f29&ddCalcu=9c24ef712d71f021493c366c1433b8b95a31
CCTV12,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/51/index.m3u8?msisdn=202511150400286b43b1899acf4838a5613fa3f3809e88&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20251115040028&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=106.13.250.88&SecurityKey=20251115040028&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ec7d48890f751fc0c57cd3d0e93fff1a&ddCalcu=ae1cef71fd3f403898e900df37d5c17f5cc0
CCTV13,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctv13/2000/index.m3u8?msisdn=20251115040028bc5130f94f5749e497b0d5988a52ef9d&mdspid=&spid=699004&netType=0&sid=2202208864&pid=2028597139&timestamp=20251115040028&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=106.13.250.88&SecurityKey=20251115040028&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=78b0cf5284ab0f9c0d572b522dd07893&ddCalcu=3798e8b17080c0dfd5222854ba2b705fd90c
CCTV14,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?msisdn=2025111504002937b1fdb201f8402c94cfa6322896306b&mdspid=&spid=699004&netType=0&sid=5500212875&pid=2028597139&timestamp=20251115040029&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878440&ParentNodeID=-99&assertID=5500212875&client_ip=106.13.250.88&SecurityKey=20251115040029&promotionId=&mvid=5100001697&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=90d7805081c99940a0d2ba3b6375d6b2&ddCalcu=29b0e6d1d74580703560b831acb929d904a0
CCTV15,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv15hd/51/index.m3u8?msisdn=20251115040029ba613332ded24473af1d38137de480b3&mdspid=&spid=699004&netType=0&sid=5501083628&pid=2028597139&timestamp=20251115040029&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=106.13.250.88&SecurityKey=20251115040029&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=7e2f6d083d323ccec367ed4f2aa1e3ce&ddCalcu=e7cee321ef3160ada028f34dd3e2736c3cce
CCTV16,http://114.254.38.118:18888/rtp/239.3.1.184:8001
CCTV17,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/51/index.m3u8?msisdn=202511150400299c4cf724af624fe39fc20be335a98fe4&mdspid=&spid=699004&netType=0&sid=5501083631&pid=2028597139&timestamp=20251115040029&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168256&ParentNodeID=-99&assertID=5501083631&client_ip=106.13.250.88&SecurityKey=20251115040029&promotionId=&mvid=5102910396&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=cbad42cf0ddad553b1027bc3045fd3cf&ddCalcu=fccbe3a1dd3f40524c0f30cdbd7a2d0515b3
CCTV+1,https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8
CCTVnews,http://183.11.239.36:808/hls/34/index.m3u8
CCTV风云剧场,https://live.tv.darwinchow.com/channel/fengyunjuchang?livekey=01WVAWIUhZtD6WsM29qOP0HxvesXET4dI8OE6&userkey=c34a17e0469d52f6
CCTV兵器科技,http://183.11.239.36:808/hls/21/index.m3u8
CCTV第一剧场,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
CCTV央视台球,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8
CCTV风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
CCTV世界地理,http://111.61.236.247:9081/hls/62/index.m3u8
CCTV风云音乐,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
CCTV女性时尚,http://111.61.236.247:9081/hls/59/index.m3u8
CCTV怀旧剧场,http://111.61.236.247:9081/hls/67/index.m3u8
CCTV文化精品,http://sh.lnott.top:880/dx104.m3u8
CCTV发现之旅,http://8.138.7.223/tv/migu3.php?id=fxzl
CCTV电视指南,http://ygbh.site/php/bfgd.php?id=164
CCTV游戏风云,http://8.138.7.223/tv/migu.php?id=yxfy
CCTV中国天气,http://ygbh.site/php/bfgd.php?id=160
CCTV中学生,http://8.138.7.223/tv/migu3.php?id=zxs
CCTV老故事,http://8.138.7.223/tv/migu3.php?id=lgs
CCTV书画,http://211.103.180.178:8233/live_hls/hdmi.m3u8
CCTV4K,http://114.100.195.26:4022/rtp/238.1.78.137:6968
CCTV西班牙语,http://8.138.7.223/tv/migu3.php?id=cgtne
CCTV法语,http://8.138.7.223/tv/migu3.php?id=cgtnf
CCTV阿拉伯语,http://8.138.7.223/tv/migu3.php?id=cgtna
CCTV俄语,http://8.138.7.223/tv/migu3.php?id=cgtnr
CCTV-电视指南,http://120.76.248.139/live/bfgd/4200000164.m3u8
CCTV-风云足球,http://120.76.248.139/live/bfgd/4200000225.m3u8
CCTV-怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8
CCTV-女性时尚,http://120.76.248.139/live/bfgd/4200000176.m3u8
CCTV-世界地理,http://120.76.248.139/live/bfgd/4200000177.m3u8
CCTV11066600,http://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/chunklist_w744036192_b1000000.m3u8
CCTV20241,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
CCTV8K,https://epg.pw/stream/03c4235354d13b770d8e73319f59fa94690cdad24b4c6f8f6c349738b3709be3.m3u8
CCTV高尔夫网球,http://kkk.888.3116598.xyz/api.php?n=tttt&id=iqDhWW&tk=FgM0vQMejxvG
CCTV828230020258820255+2300,https://migu.188766.xyz/play?migutoken=e82a4752d11800d1d4f46bd86cbd550a&id=47dPP8McK96RSUeuNbwHJPUIUZmFM4RWQnD%2BZP18Jc017yicLTOc%2BQgikC5kaW6K5GGZskxwCi9HpJZHXCwRJkbJ%2BdnmGYZ8gvNsh%2F%2FbuK0ms2S%2BB5Xmob5FqszU7lTVNz7CWmMwgsWedEIUshcK5ViVhONOD6ZoDOiy3z1FyC37MPDtniv1qd0O7OzgMidXLXPnS%2FSzt8S0xcO5%2Frbt%2FeTA0EymCI3lPnnNIaf9Ffo%3D&name=%2BKHW2qiK54VQShN2BTprQr26gPppOf4Pcwsm1Qa66lt1tQ5lIbF9L49%2FD8azH5GQP2T4RpOOdfenOo2REt8c1sPK9To7XVvK8UwmicdE3DOgS6P1A2BzpHAFj54XJ9HmPYfmaBiaTxxPhje3SZYaWbhEFzrqFTIPePu9eoqAWYYn%2FjEph7gABoYfc71FZ9GO%2B4CwKwV%2FuAAnLsya%2BnZT8w7eRzX7IRpHeONpd7tn3FlbZKFiY4cOkiTz%2Bh%2FnUtJC
CCTV-第一剧场,https://stream1.freetv.fun/cctvdi-yi-ju-chang-10.m3u8
CCTV1K33,https://stream1.freetv.fun/cctv1-71.m3u8
CCTV-中学生,https://migu.188766.xyz/?migutoken=fa119a625b87ad3e6eef9ef062ba14a9&id=%E4%B8%AD%E5%AD%A6%E7%94%9F&type=yy
CCTV16(4K),http://xiaoya.crccxw.top:35455/gaoma/cctv4k16.m3u8
CCTV-风云音乐,http://218.8.87.96:4000/rtp/229.58.190.190:5000
CCTV-文化精品,http://218.8.87.96:4000/rtp/229.58.190.189:5000
CCTV-兵器科技,http://218.8.87.96:4000/rtp/229.58.190.29:5000
CCTV-少儿,http://113.200.114.168:20000/hls/14/index.m3u8
CCTV-发现之旅,http://hm.hellolle.eu.org:35455/mgtv/624878970.m3u8
CCTV-央视台球,http://113.106.171.234:8899/rtp/239.21.0.71:3624
CCTV102519302216,https://migu.188766.xyz/play?migutoken=b0200de84359eeabd0702e32de07d7bd&id=YVC4X5RFzCXaAfiN1i6HUnpt52Bv0sXQ%2B4tE47rgJ7TyIQhBEY%2FhzpM51hGSKIfbTum7qhvBpc2GbmB%2FCxPN2mqRMuv7MoSkf85mlmwrEjJbxyPAebk0ZBJ%2BVLqROzoabj7wKYnv%2BZiRlHdcBYtVUGpX4dEJCDzidypTO8NJVvQ5UgnfVfcSQ3jOS5ZVjoTFLG2RZWhU%2BUoBxpqJNK77HA%3D%3D&name=vBhaeS5rzkTio4cXxoPTbqWznE3cJy4ZeIvN7dgQCPsIAsuUP5VgGkC%2B%2FP%2BqCyxgooyLbf83XVUcIy6a%2FM5nv%2FDexfzS3YoWPDATJkyGr8pjAMdZ2Nw20kM5Q9i0f7rjOetLJkWwqFeBQeI0w9crwOkR7HaPP3T%2FL%2FHu4evUKDLsWcTdEeuR6nQwNLT1sJnD
CCTV-中国天气,http://183.220.107.138:4022/rtp/239.10.0.177:5140
CCTV-高尔夫网球,http://113.106.171.234:8899/rtp/239.21.0.72:3628
CCTV-风云剧场,http://113.106.171.234:8899/rtp/239.21.0.76:3644
CCTV102623155,https://tv.iill.top/HuiK/6LG31W
CCTV-游戏风云,http://171.116.216.113:10010/rtp/226.0.1.173:2096
CCTV-台球,http://171.116.216.113:10010/rtp/226.0.1.181:2118
CCTV1025194018185,https://migu.188766.xyz/play?migutoken=48bb30d31cea04a832e01424eb5f7684&id=tfklTUplf07a%2BmmhFx0XWN297fmBwv0tHdKLconZ2cBHJ7mYo3ooJdE7GOoQuTiTbuySy3vgG01BqFqyXcX2MGrAUPoe4BeFtIbpWVChEeyP%2Fv5qIEEtP8AgUQOQ32rX8F8g7LIuwE8SPg%2FM3xlR8Nn6E5qmzr0ObZBYGD3DuCuJAAEuROqDEcSij5oWIAVCpSsNx%2F%2BdJDT%2FyKqPhvks8g%3D%3D&name=s3FaMTNCXVxSE8dv9uhF8dl2nkfXUWGe5w9e8LDBDW5Hz1fqQ%2BEIdiaRdCvrYCQqzZa0MGdkX6FJZYmB%2BWvXQ%2Bzb8CK0MvX78liqfQsGDGIaH1MwgGJPkOQ33lPHn1GQ
CCTV10271400787816,https://migu.188766.xyz/play?migutoken=f58651ae9bb947294b272618e60c3936&id=3BGHNC9KK4c%2FTZIlfOTDfbz62vzPEenLagztF%2BdelZ5ZLOjgSXxLlUcLAx06wVtqwlwuai9zntOlK0CYtcje0gr4p%2Fdg8yQxl80dhrPMd5Dwb%2BtgUEjGOj0FmibCm%2BPLc5VYTfesO%2FlWLHGVtlC13oEqBnc6qpwCFtjMJLHhUtk42sbVAWIX%2BkOQnBCRmRbbYsGzG3hINFV%2FaCrMP4wG9w%3D%3D&name=MngktVgn6DMltL1K7lDQKkv%2F6u%2BcxAfpaTvirM2JCHxSeSwnWw415i0MQHayPP6ou8tW2c52cK69Fbkf0BaAYQDh53VC7CcllyDQ%2BEAGR6QlV91UVNcw6XnnygkoQLxQ9TIHNRRbrrCqzHfL%2FKirWw%3D%3D
CCTV10271530565616,https://migu.188766.xyz/play?migutoken=83c7d09e0da105984c4e9820269da8c3&id=2h45ZxR%2Bf6rruSwxLwoQK8pNGCWxm51XElCSboyA4Vi7vNReCCqRrIt%2BIGJtBoMAqFtKZZ2iFWR%2BDF42sEGZFX7Ka3XczF%2FYipqxZltKCiL7aXbkTCkY%2FPVjzaOw%2FZWAJS9tkF5GWVgqtmokeqNMVpEsSOWbR8SklwxWrjj%2B3u%2B4VZ0F%2BmqBz%2Fp0NzZYS1I0hjezrGaxqaJ2PIYlaqc3uQ%3D%3D&name=tKbUtMoLE1PXWH8PwpSH7CYkTRMW5pR5twPcbNw5sR3T4J4eK1hQkxZ%2BBo8%2B4vLGtfYL%2FwNTIC4RdEAZb3x3lgB9FZDkGYx9IP0OT2cWUWhAPTgI%2BEwJRerxjNXon9cyczQOw5nHBEwukM%2F4hdYv2Q%3D%3D
CCTV102718005+,https://migu.188766.xyz/play?migutoken=fa95ae773ce59e3cc6dd470c9bc9e3de&id=W1uFah4%2F1OqKdzq06E2xptVvQbYAJNoMXEyosAtQ3cKSnNOQlpnPGwiN6fqMqmu0pFRhzA2UgFbstDkGsNz9pdEsJYGKfq7QBDTQIicdmh4FDH3jYrtgeryO5ccBAwC7UU1M8Oj5Fikvn7oNNygSBax1ENM0P9UYMFbm1UMjrSZR4IYPiKhyXewZVMdCBXqBMFZ%2BE4IhJKGpeLVCJfyxzA%3D%3D&name=ll4mdTwbP7vWYBj9TsEZGm7z3Gjew6ttw4kA6uZkNup8HgaNF3snwbQDoxdvH3ianhDQiLc3GsygR6uLxVcRZTQgeAlav3hD3arOt0HiXZ5kP82TsXi31Qd1rKUgOzE5
CCTV102719305,https://migu.188766.xyz/play?migutoken=b1b017a94cee8c7f0173dd921da4b714&id=bP1bepYCsPWqb7Le79cyx1S6JhtzDv2ctmENaYw47TYBIu1d0Y%2F1SePZEqKnRhi3hf%2F5%2BuLVKyzjPP0favMLI3Rdya1JFfxK7wn76yvbIvo7xN9HvgpXT0vDvgsub6gHHHYUHMcrrhuVgezoHo6O2B1muNW9tudOcJl4zx6Kyn5DTx%2Bz0XfmFvLEAGkQ79X%2BA0kBvDAPMLLCfaUtFhZFsw%3D%3D&name=VIQ0bAwQ0vIfT4Di2OtLTgP46IBKlcyHjteXvvmegO%2FjVzHZV3BELqWLBDzGJBgsbQvSxdQMhTU2apVJvEWFrxRYPt4fii9aDMQ2MSvxkGd1xVZQdzwgMsDAw79B7PHG


📡卫视频道,#genre#
浙江卫视,http://114.100.195.26:4022/rtp/238.1.78.164:7184
湖南卫视,http://114.100.195.26:4022/rtp/238.1.78.160:7152
江苏卫视,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/jiangsuhd/1200/index.m3u8?msisdn=202511150400315ea87b5ebf9f4b70b6fb1269e64fbfda&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20251115040031&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=106.13.250.88&SecurityKey=20251115040031&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=1924f8d76e309d0d0108858983325015&ddCalcu=5119e0215432f0383d87968e5380890d100d
深圳卫视,http://114.100.195.26:4022/rtp/238.1.78.156:7120
湖北卫视,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/2000/index.m3u8?msisdn=20251115040031fe6e1ced5a6743cb8626b56325094dda&mdspid=&spid=600633&netType=0&sid=5910022163&pid=2028597139&timestamp=20251115040031&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472496&ParentNodeID=-99&assertID=5910022163&client_ip=106.13.250.88&SecurityKey=20251115040031&promotionId=&mvid=5900004355&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2b636c08ecf4028e69787df59eac8e39&ddCalcu=923bee61837c60ace0985efcdf748072986e
安徽卫视,http://114.100.195.26:4022/rtp/238.1.79.27:4328
东方卫视,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/dongfangwshd/1200/index.m3u8?msisdn=20251115040031ef979610ef694f3eaeb71fe4dc306cba&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20251115040031&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=106.13.250.88&SecurityKey=20251115040031&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ed94b0a870c5d1508c940d2efabc3502&ddCalcu=2e0de591341cb0b0aaf8e720dc054d91c580
东南卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/dongnanws/51/20230724/index.m3u8?msisdn=20251115040032e8eaa40ce4d546d9b7282091e6d1d878&mdspid=&spid=600717&netType=0&sid=5910022182&pid=2028597139&timestamp=20251115040032&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=849116810&ParentNodeID=-99&assertID=5910022182&client_ip=106.13.250.88&SecurityKey=20251115040032&promotionId=&mvid=5900006229&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2f81a8db3989d4a76610f44b9dcd64e9&ddCalcu=92efe481619da0c8dd9bb34948f90d146a67
云南卫视,http://114.100.195.26:4022/rtp/238.1.78.89:6584
香港卫视,https://stream1.freetv.fun/xiang-gang-wei-shi-1.m3u8
凤凰卫视,https://stream1.freetv.fun/feng-huang-wei-shi-2.m3u8
兵团卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/btws/51/20250804/index.m3u8?msisdn=2025111504003258d5ddaf69e34f2186a3765c994fd113&mdspid=&spid=600697&netType=0&sid=5910022192&pid=2028597139&timestamp=20251115040032&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956923145&ParentNodeID=-99&assertID=5910022192&client_ip=106.13.250.88&SecurityKey=20251115040032&promotionId=&mvid=5900006716&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=973367d14347c8f07ae637bd20e9d6b8&ddCalcu=89b7e631d36960e70d21d4b374376ce8af70
农林卫视,http://218.86.184.121:8188/rtp/238.255.2.120:5999
北京卫视,http://114.100.195.26:4022/rtp/238.1.78.162:7168
南方卫视,http://111.221.137.155:44330/tsfile/live/1002_1.m3u8?key=txiptv
厦门卫视,http://60.174.40.117:85/tsfile/live/0129_1.m3u8?key=txiptv
吉林卫视,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/jilin/1000/index.m3u8?msisdn=20251115040032759036a2eefa4db1aad9f7d1ca3c4820&mdspid=&spid=600633&netType=0&sid=5910022164&pid=2028597139&timestamp=20251115040032&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472500&ParentNodeID=-99&assertID=5910022164&client_ip=106.13.250.88&SecurityKey=20251115040032&promotionId=&mvid=5900004357&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=76d72d186dd92553257e0f3d40fd893f&ddCalcu=f736e9d1877d20fd0148d63dfd09e2755523
四川卫视,http://114.100.195.26:4022/rtp/238.1.78.30:6168
天津卫视,http://114.100.195.26:4022/rtp/238.1.78.20:6088
